id,actual,SVM(100),SVM(100W),SVM(500),SVM(500W),Tree(3),Tree(3W),RandForest,RandForest-Bal
2411,True,True,True,True,True,True,True,True,True
2412,True,True,True,True,True,True,True,True,True
2413,True,True,True,True,True,True,True,True,True
2414,True,True,True,True,True,True,True,True,True
2415,True,True,True,True,True,True,True,True,True
2416,True,True,True,True,True,True,True,True,True
2417,True,True,True,True,True,True,True,True,True
2418,True,True,True,True,True,True,True,True,True
2419,True,True,True,True,True,True,True,True,True
2420,True,True,True,True,True,True,True,True,True
2421,True,True,True,True,True,True,True,True,True
2422,True,True,True,True,True,True,True,True,True
2423,True,True,True,True,True,True,True,True,True
2424,True,True,True,True,True,True,True,True,True
2425,True,True,True,True,True,True,True,True,True
2426,True,True,True,True,True,True,True,True,True
2427,True,True,False,True,True,True,True,True,True
2428,True,True,True,True,True,True,True,True,True
2429,True,True,True,True,True,True,True,True,True
2430,True,True,True,True,True,True,True,True,True
2431,True,True,True,True,True,True,True,True,True
2432,True,True,True,True,True,True,True,True,True
2433,True,True,True,True,True,True,True,True,True
2434,True,True,True,True,True,True,True,True,True
2435,True,True,True,True,True,True,True,True,True
2436,True,True,True,True,True,True,True,True,True
2437,True,True,True,True,True,True,True,True,True
2438,True,True,True,True,True,False,False,True,False
2439,True,True,True,True,True,True,False,True,True
2440,True,True,True,True,True,True,True,True,True
2441,True,True,True,True,True,True,True,True,True
2442,True,True,True,True,True,True,True,True,True
2443,True,True,True,True,True,True,True,True,True
2444,True,True,True,True,True,True,True,True,True
2445,True,True,True,True,True,True,True,True,True
2446,True,True,True,True,True,True,True,True,True
2447,True,True,True,True,True,True,True,True,True
2448,True,True,True,True,True,True,True,True,True
2449,True,True,True,True,True,False,False,True,True
2450,True,True,True,True,True,True,True,True,True
2451,True,True,True,True,True,True,True,True,True
2452,True,True,True,True,True,True,False,True,True
2453,True,True,True,True,True,True,True,True,True
2454,True,True,True,True,True,True,True,True,True
2455,True,True,True,True,True,True,True,True,True
2456,True,True,True,True,True,True,True,True,True
2457,True,True,True,True,True,True,True,True,True
2458,True,True,True,True,True,True,True,True,True
2459,True,True,True,True,True,True,True,True,True
2460,True,True,True,True,True,True,True,True,True
2461,True,True,True,True,True,True,True,True,True
2462,True,True,True,True,True,True,True,True,True
2463,True,True,True,True,True,True,True,True,True
2464,True,True,True,True,True,True,True,True,True
2465,True,True,True,True,True,True,True,True,True
2466,True,True,True,True,True,True,True,True,True
2467,True,True,True,True,True,True,True,True,True
2468,True,True,True,True,True,True,True,True,True
2469,True,True,True,True,True,True,True,True,True
2470,True,True,True,True,True,True,True,True,True
2471,True,True,True,True,True,True,True,True,True
2472,True,True,True,True,True,True,True,True,True
2473,True,True,True,True,True,True,True,True,True
2474,True,True,True,True,True,True,False,True,True
2475,True,True,True,True,True,True,False,True,True
2476,True,True,True,True,True,True,True,True,True
2477,True,True,True,True,True,True,True,True,True
2478,True,True,False,True,True,True,True,True,True
2479,True,True,True,True,True,False,True,True,True
2480,True,True,True,True,True,True,True,True,True
2481,True,True,True,True,True,True,True,True,True
2482,False,True,False,True,True,True,True,False,False
2483,True,True,True,True,True,True,True,True,True
2484,True,True,True,True,True,True,True,True,True
2485,True,True,True,True,True,True,True,True,True
2486,True,True,True,True,True,True,True,True,True
2487,True,True,True,True,True,True,True,True,True
2488,True,True,True,True,True,True,True,True,True
2489,True,True,True,True,True,True,True,True,True
2490,True,True,True,True,True,True,True,True,True
2491,True,True,True,True,True,True,True,True,True
2492,True,True,True,True,True,True,True,True,True
2493,True,True,True,True,True,False,True,True,True
2494,True,True,True,True,True,True,True,True,True
2495,True,True,True,True,True,True,True,True,True
2496,True,True,True,True,True,True,True,True,True
2497,True,True,True,True,True,True,True,True,True
2498,True,True,False,True,True,True,True,True,True
2499,True,True,False,True,True,True,True,True,True
2500,True,True,True,True,True,True,True,True,True
2501,True,True,True,True,True,True,True,True,True
2502,True,True,True,True,True,True,False,True,True
2503,True,True,True,True,True,True,True,True,True
2504,True,True,True,True,True,True,True,True,True
2505,True,True,True,True,True,True,True,True,True
2506,True,True,True,True,True,True,True,True,True
2507,False,True,False,False,False,True,True,False,False
2508,True,True,False,False,False,True,False,True,True
2509,False,True,True,True,True,False,False,False,False
2510,True,True,True,True,True,True,True,True,True
2511,True,True,True,True,True,True,True,True,True
2512,True,True,True,True,True,True,True,True,True
2513,True,True,True,True,True,True,True,True,True
2514,True,True,True,True,True,True,True,True,True
2515,True,True,True,True,True,True,True,True,True
2516,True,True,True,True,True,True,True,True,True
2517,True,True,True,True,True,True,True,True,True
2518,True,True,True,True,True,True,True,True,True
2519,True,True,True,True,True,True,True,True,True
2520,True,True,True,True,True,False,True,True,True
2521,True,True,False,False,True,True,True,True,True
2522,True,True,False,True,True,True,True,True,True
2523,True,True,True,True,True,True,True,True,True
2524,True,True,True,True,True,True,False,True,True
2525,True,True,True,True,True,True,True,True,True
2526,True,True,False,True,True,True,False,True,True
2527,True,True,False,True,True,True,False,True,True
2528,True,True,True,True,True,True,True,True,True
2529,True,True,True,True,True,True,True,True,True
2530,True,True,True,True,True,True,True,True,True
2531,True,True,True,True,True,True,True,True,True
2532,True,True,True,True,True,True,True,True,True
2533,True,True,True,True,True,True,True,True,True
2534,True,True,True,True,True,True,True,True,True
2535,True,True,True,True,True,True,True,True,True
2536,True,True,True,True,True,True,True,True,True
2537,True,True,True,True,True,True,True,True,True
2538,True,True,False,False,False,True,True,True,True
2539,True,True,True,True,True,True,True,True,True
2540,True,True,True,True,True,True,True,True,True
2541,True,True,True,True,True,True,True,True,True
2542,True,True,True,True,True,True,True,True,True
2543,True,True,True,True,True,True,False,True,True
2544,True,True,True,True,True,True,True,True,True
2545,True,True,False,True,True,True,False,True,True
2546,True,True,True,True,True,True,True,True,True
2547,True,True,True,True,True,True,True,True,True
2548,True,True,True,True,True,True,True,True,True
2549,True,True,True,True,True,True,True,True,True
2550,True,True,False,True,True,True,True,True,True
2551,True,True,True,True,True,True,True,True,True
2552,True,True,True,True,True,True,True,True,True
2553,True,True,True,True,True,True,True,True,True
2554,True,True,True,True,True,False,True,True,True
2555,True,True,True,True,True,False,True,True,True
2556,True,True,True,True,True,True,True,True,True
2557,True,True,True,True,True,True,True,True,True
2558,True,True,True,True,True,True,True,True,True
2559,True,True,False,True,True,True,True,True,True
2560,True,True,True,True,True,True,True,True,True
2561,True,True,True,True,True,True,True,True,True
2562,True,True,True,True,True,True,True,True,True
2563,True,True,False,True,True,True,True,True,True
2564,True,True,False,False,False,True,True,True,True
2565,True,True,True,True,True,True,True,True,True
2566,True,True,True,True,True,True,True,True,True
2567,True,True,True,True,True,True,True,True,True
2568,True,True,True,True,True,True,True,True,True
2569,True,True,True,True,True,True,True,True,True
2570,True,True,True,True,True,True,True,True,True
2571,True,True,True,True,True,True,True,True,True
2572,True,True,True,True,True,True,True,True,True
2573,True,True,True,True,True,True,True,True,True
2574,True,True,True,True,True,True,True,True,True
2575,True,True,True,True,True,True,True,True,True
