id,train_or_test,length,Title,Author,date,lang,date-bucket,length-log,the,and,of,to,in,that,a,is,it,be
547,train,356,The beggars chorus in the jovial crew,"Brom, Richard, d. 1652?",1683,English,1650-1699,5,0.016853932584269662,0.08146067415730338,0.0056179775280898875,0.025280898876404494,0.008426966292134831,0.0056179775280898875,0.08707865168539325,0.0,0.0,0.008426966292134831
548,train,1102,"Exceeding happy news from Ireland being a true relation of many passages of great consequence very joyful and delectable to all true hearted Protestants : wherein is declared five several matters of great consequences : 1. That the Earl of Cork is gone into the north of Ireland, putting all to fire and sword, 2. That information is given by certain Frenchmen who declared that the rebels had received certain arms from France by stealth, but at this present there was no fleet at sea of any nation that way bound, 3. A true declaration of what victories have lately been obtained by the Lord Don Luce, Earl of Antrim, 4. An information that Philomy Oneale is secretly fled, 5. That the Earl of Astry is desirous to lay down his arms and yield to the Kings mercy, and curses those that advised him first to rise in rebellion / being the copies of two letters sent from Ireland,the one from Mr. William Brooks ... to his wife ... the other letter sent to Mr. Hunt now resident in London ...","Brooks, William.; R. H.",1642,English,1642-1649,7,0.0617059891107078,0.039927404718693285,0.04809437386569873,0.025408348457350273,0.014519056261343012,0.02631578947368421,0.009074410163339382,0.011796733212341197,0.0027223230490018148,0.0054446460980036296
549,train,17313,The unspotted high-court of justice erected and discovered in three sermons preached in London and other places by Thomas Baker.,"Baker, Thomas, 1624 or 5-1690.",1657,English,1650-1699,9,0.06677063478311096,0.031825795644891124,0.05429446080979611,0.02333506613527407,0.019580661930341362,0.018483220701207184,0.013746895396522844,0.010801132097267949,0.006295847051348698,0.012996014555536303
550,test,3631,"Jus primogeniti, or, The dignity, right, and privilege of the firstborn inquisited and defended against the impious practice of some fathers in disinheriting their first-begotten son in a letter to a friend in the country / by B.J., Esquire.","Brydall, John, b. 1635?",1699,English,1650-1699,8,0.0575599008537593,0.034976590470944646,0.04323877719636464,0.029468465987331317,0.017075185899201324,0.017625998347562656,0.011291655191407327,0.012668686312310658,0.009363811622142662,0.010465436518865327
551,train,18412,"An explanation of some truths, of the carriage of things about this great work","Buchanan, David, 1595?-1652?",1645,English,1642-1649,9,0.07413643276124267,0.044210297631979145,0.03704106017814469,0.0363349989137519,0.021127525526830327,0.009993482511405605,0.01021073213121877,0.008038235933087117,0.01184010427981751,0.008472735172713448
552,test,626,"The Bugle-bovv, or, A Merry match of shooting the tune is, My husband is a carpenter, or, The oil of care.",,1665,English,1650-1699,6,0.04153354632587859,0.01757188498402556,0.009584664536741214,0.039936102236421724,0.027156549520766772,0.009584664536741214,0.01757188498402556,0.007987220447284345,0.01597444089456869,0.006389776357827476
553,train,9895,"A testimony to the power of God being greater than the power of Satan contrary to all those who hold no perfection here, no freedom from sin on this side of the grave / which doleful doctrine is here testified against by Richard Baker.","Baker, Richard, d. 1697.; Baker, Mary.",1699,English,1650-1699,9,0.06609398686205153,0.04355735219807984,0.04062657908034361,0.03294593228903486,0.025770591207680646,0.01849418898433552,0.01192521475492673,0.011520970186963112,0.011520970186963112,0.00990399191510864
554,train,9895,"A testimony to the power of God being greater than the power of Satan contrary to all those who hold no perfection here, no freedom from sin on this side of the grave / which doleful doctrine is here testified against by Richard Baker.","Baker, Richard, d. 1697.; Baker, Mary.",1699,English,1650-1699,9,0.06609398686205153,0.04355735219807984,0.04062657908034361,0.03294593228903486,0.025770591207680646,0.01849418898433552,0.01192521475492673,0.011520970186963112,0.011520970186963112,0.00990399191510864
555,test,3957,"Bull-Feather Hall, or, The Antiquity and dignity of horns, amply shown as also a description of the manners, rites, customs, and revenues belonging to that ingenious and numerous Society of Bull-Feathers Hall : together with an exact relation of their manner of going to Highgate with trumpets and horn-musick, and their pioneers intended for the levying of the hill.",,1664,English,1650-1699,8,0.06216830932524639,0.03588577204953247,0.03462218852666161,0.029315137730603992,0.016932019206469546,0.01819560272934041,0.02047005307050796,0.015668435683598686,0.01288855193328279,0.007328784432650998
556,test,7271,A testimony against the 66 judges called Quakers who writ an epistle (as they call it) against John Story and John Wilkinson and those that joined with them ...,"Bullock, Jeffery.",1680,English,1650-1699,8,0.05363773896300371,0.05611332691514234,0.04167239719433365,0.03273277403383303,0.024755879521386328,0.020904964929170676,0.00990235180855453,0.008802090496492916,0.008939623160500619,0.01059001512859304
557,train,54895,"An English expositor teaching the interpretation of the hardest words used in our language : with sundry explications, descriptions and discourses / by I.B., doctor of physic.",J. B. (John Bullokar),1641,English,1630-1641,10,0.04825576099826942,0.02012933782676018,0.04009472629565534,0.03670643956644503,0.022297112669642044,0.010893524000364332,0.05193551325257309,0.012405501411786138,0.011622187813097732,0.006047909645687221
558,train,20466,"The water of life, or, A discourse showing the richness and glory of the grace and spirit of the gospel, as set forth in Scripture by this term, The water of life by John Bunyan.","Bunyan, John, 1628-1688.",1688,English,1650-1699,9,0.061663246359816286,0.03869832893579596,0.05052281833284472,0.025701162904329132,0.015635688458907455,0.023111502003322584,0.01641747288185283,0.029365777386885568,0.020912733313788723,0.009576859181080817
559,test,15560,"An impartial survey and comparison of the Protestant religion as by law established, with the main doctrines of popery wherein is shown that popery is contrary to scripture, primitive fathers and councils ... / by a true son of the Protestant Church of England as established by law.","Burnet, Gilbert, 1643-1715.",1685,English,1650-1699,9,0.05199228791773779,0.03155526992287917,0.04209511568123393,0.019151670951156812,0.025192802056555268,0.015424164524421594,0.008997429305912595,0.008226221079691516,0.007069408740359897,0.006169665809768637
560,train,19718,"A letter to Mr. Thevenot containing a censure of Mr. Le Grand's History of King Henry the Eighth's divorce : to which is added, a censure of Mr. de Meaux's History of the variations of the Protestant churches : together with some further reflections on Mr. Le Grand / both written by Gilbert Burnet ...","Burnet, Gilbert, 1643-1715.; Thevenot, Leonard.",1689,English,1650-1699,9,0.06740034486256212,0.02789329546607161,0.04792575311897758,0.033066233897961254,0.021858200628867026,0.031088345674003447,0.018967440916928695,0.010092301450451363,0.013591642154376712,0.0046657876052337965
561,train,1702,"Reflections on a paper, entitled, His Majesty's reasons for withdrawing himself from Rochester","Burnet, Gilbert, 1643-1715.",1689,English,1650-1699,7,0.07461809635722678,0.021739130434782608,0.03231492361927144,0.05699177438307873,0.020564042303172738,0.027027027027027025,0.015863689776733254,0.005875440658049354,0.01527614571092832,0.017038777908343124
562,train,1702,"Reflections on a paper, entitled, His Majesty's reasons for withdrawing himself from Rochester","Burnet, Gilbert, 1643-1715.",1689,English,1650-1699,7,0.07461809635722678,0.021739130434782608,0.03231492361927144,0.05699177438307873,0.020564042303172738,0.027027027027027025,0.015863689776733254,0.005875440658049354,0.01527614571092832,0.017038777908343124
563,test,24763,"Reflections upon a pamphlet entitled, Some discourses upon Dr. Burnet and Dr. Tillotson, occasioned by the late funeral-sermon of the former upon the later by the Right Reverend Father in God, Gilbert Lord Bishop of Sarum.","Burnet, Gilbert, 1643-1715.",1696,English,1650-1699,10,0.04708637887170375,0.02798530065016355,0.0376771796632072,0.03565803820215644,0.017889593344909745,0.027621855187174412,0.018414570124782943,0.009288050720833501,0.016516577151395227,0.007713120381213908
564,train,20757,"Romes glory, or, A collection of diverse miracles wrought by popish saints, both during their lives and after their deaths collected out of their own authors for information of all true-hearted Protestants ; together with a prefatory discourse declaring the impossibility and folly of such vain impostures.","Burnet, Gilbert, 1643-1715.",1673,English,1650-1699,9,0.06402659343835815,0.03319362142891555,0.03666233077997784,0.029917618152912273,0.017825311942959002,0.012188659247482778,0.02423278893867129,0.0019752372693549163,0.009442597677891795,0.004673122320181144
565,test,7022,"A sermon preached in the chapel of St. James's, before His Highness the Prince of Orange, the 23d of December, 1688 by Gilbert Burnet.","Burnet, Gilbert, 1643-1715.",1689,English,1650-1699,8,0.05183708345200798,0.03930504129877528,0.04258046140700655,0.037453716889774995,0.021503845058387924,0.03061805753346625,0.018086015380233553,0.01110794645400171,0.016804329250925662,0.009541441184847623
566,test,7527,"A sermon preached at the funeral of the Right Honorable Anne, Lady-Dowager Brook, who was buried at Breamor, the 19th day of February, 1690/1 by the Right Reverend Father in God Gilbert, Lord Bishop of Sarum.","Burnet, Gilbert, 1643-1715.",1691,English,1650-1699,8,0.0504849209512422,0.04145077720207254,0.04264647269828617,0.03268234356317258,0.022585359372924142,0.029228112129666535,0.021123953766440814,0.01195695496213631,0.021256808821575664,0.009299853859439352
567,test,9444,"A sermon preached at the funeral of the most reverend Father in God, John, by the divine providence, Lord Archbishop of Canterbury, primate and metropolitan of all England, who died at Lambeth the 22nd day of November, in the 65th year of his age, and was buried at St. Lawrence Jewry, in London, on the 30th of that month, Anno Dom. 1694 by ... Gilbert, Lord Bishop of Sarum.","Burnet, Gilbert, 1643-1715.",1694,English,1650-1699,9,0.054637865311308764,0.042037272342227865,0.04373146971622194,0.032401524777636595,0.019800931808555695,0.02255400254129606,0.0187420584498094,0.003282507412113511,0.012812367640830156,0.004659042778483693
568,train,7395,"A sermon preached before the King in the chapel at Whitehall on the third Sunday in Lent, being the 7th day of March, 1696/7 by the Right Reverend Father in God, Gilbert, Lord Bishop of Sarum.","Burnet, Gilbert, 1643-1715.",1697,English,1650-1699,8,0.047058823529411764,0.05233265720081136,0.03908045977011494,0.036511156186612576,0.020689655172413793,0.01839080459770115,0.019202163624070318,0.01947261663286004,0.016227180527383367,0.009601081812035159
